,city,area,unit,url
758,Zanzibar,2.461,km2,https://www.google.com/search?q=Zanzibar+surface+area
759,Gaza,365,km2,https://www.google.com/search?q=Gaza+surface+area
760,Zaragoza,973.8,km2,https://www.google.com/search?q=Zaragoza+surface+area
761,Linhai,,,https://www.google.com/search?q=Linhai+surface+area
762,Zaporizhzhya,334,km2,https://www.google.com/search?q=Zaporizhzhya+surface+area
763,Malegaon,33.56,km2,https://www.google.com/search?q=Malegaon+surface+area
764,Sao Jose dos Campos,1.100,km2,https://www.google.com/search?q=Sao+Jose+dos+Campos+surface+area
765,Oshogbo,47,km2,https://www.google.com/search?q=Oshogbo+surface+area
766,Erduosi-Ordoss,,,https://www.google.com/search?q=Erduosi-Ordoss+surface+area
767,Shaoyang,,,https://www.google.com/search?q=Shaoyang+surface+area
768,Kayamkulam,,,https://www.google.com/search?q=Kayamkulam+surface+area
769,Jiamusi,,,https://www.google.com/search?q=Jiamusi+surface+area
770,Mangalore,132.4,km2,https://www.google.com/search?q=Mangalore+surface+area
771,Okayama,7.114,km2,https://www.google.com/search?q=Okayama+surface+area
772,Ribeirao Preto,650.916,km2,https://www.google.com/search?q=Ribeirao+Preto+surface+area
773,Xianyang Shaanxi,10.213,km2,https://www.google.com/search?q=Xianyang+Shaanxi+surface+area
774,Bunia,576,km2,https://www.google.com/search?q=Bunia+surface+area
775,Lviv,149,km2,https://www.google.com/search?q=Lviv+surface+area
776,Rasht,,,https://www.google.com/search?q=Rasht+surface+area
777,Anqiu,,,https://www.google.com/search?q=Anqiu+surface+area
778,Tongliao,58.863,km2,https://www.google.com/search?q=Tongliao+surface+area
779,Cheongju,,,https://www.google.com/search?q=Cheongju+surface+area
780,Sialkot,19,km2,https://www.google.com/search?q=Sialkot+surface+area
781,Maturin,,,https://www.google.com/search?q=Maturin+surface+area
782,Buffalo City,136,km2,https://www.google.com/search?q=Buffalo+City+surface+area
783,Panzhihua,Area,,https://www.google.com/search?q=Panzhihua+surface+area
784,Suining Sichuan,5.326,km2,https://www.google.com/search?q=Suining+Sichuan+surface+area
785,Yanji,,,https://www.google.com/search?q=Yanji+surface+area
786,Tongling,,,https://www.google.com/search?q=Tongling+surface+area
787,Wuzhou,,,https://www.google.com/search?q=Wuzhou+surface+area
788,Oaxaca de Juarez,85.48,km2,https://www.google.com/search?q=Oaxaca+de+Juarez+surface+area
789,Washington,184.666,km2,https://www.google.com/search?q=Washington+surface+area
790,Sargodha,155,km2,https://www.google.com/search?q=Sargodha+surface+area
791,Bhavnagar,108.3,km2,https://www.google.com/search?q=Bhavnagar+surface+area
792,Gold Coast,414.3,km2,https://www.google.com/search?q=Gold+Coast+surface+area
793,Yan'an,,,https://www.google.com/search?q=Yan'an+surface+area
794,Kitwe,,,https://www.google.com/search?q=Kitwe+surface+area
795,Florence,102.4,km2,https://www.google.com/search?q=Florence+surface+area
796,Jammu,167,km2,https://www.google.com/search?q=Jammu+surface+area
797,Yulin Shaanxi,43.578,km2,https://www.google.com/search?q=Yulin+Shaanxi+surface+area
798,Nanded Waghala,63.22,km2,https://www.google.com/search?q=Nanded+Waghala+surface+area
799,Dazhou,,,https://www.google.com/search?q=Dazhou+surface+area
800,Tirupati,27.44,km2,https://www.google.com/search?q=Tirupati+surface+area
801,Bacoor,52.4,km2,https://www.google.com/search?q=Bacoor+surface+area
802,Malanje,2.422,km2,https://www.google.com/search?q=Malanje+surface+area
803,Dengzhou,,,https://www.google.com/search?q=Dengzhou+surface+area
804,The Hague,98.13,km2,https://www.google.com/search?q=The+Hague+surface+area
805,Longyan,,,https://www.google.com/search?q=Longyan+surface+area
806,Yuncheng,,,https://www.google.com/search?q=Yuncheng+surface+area
807,Seville,140,km2,https://www.google.com/search?q=Seville+surface+area
808,Cotonou,79,km2,https://www.google.com/search?q=Cotonou+surface+area
809,Dongtai,3.176,km2,https://www.google.com/search?q=Dongtai+surface+area
810,Tolyatti,,,https://www.google.com/search?q=Tolyatti+surface+area
811,Salta,,,https://www.google.com/search?q=Salta+surface+area
812,Merca,,,https://www.google.com/search?q=Merca+surface+area
813,Bali,5.780,km2,https://www.google.com/search?q=Bali+surface+area
814,Yuyao,,,https://www.google.com/search?q=Yuyao+surface+area
815,Boston,232.1,km2,https://www.google.com/search?q=Boston+surface+area
816,Uberlandia,,,https://www.google.com/search?q=Uberlandia+surface+area
817,Taif,,,https://www.google.com/search?q=Taif+surface+area
818,Yuxi,15.285,km2,https://www.google.com/search?q=Yuxi+surface+area
819,Vientiane,3.920,km2,https://www.google.com/search?q=Vientiane+surface+area
820,Bristol,110,km2,https://www.google.com/search?q=Bristol+surface+area
821,Akure,991,km2,https://www.google.com/search?q=Akure+surface+area
822,Ibb,,,https://www.google.com/search?q=Ibb+surface+area
823,Celaya,,,https://www.google.com/search?q=Celaya+surface+area
824,Al-Hudaydah,,,https://www.google.com/search?q=Al-Hudaydah+surface+area
825,Cheonan,636.2,km2,https://www.google.com/search?q=Cheonan+surface+area
826,Jundiai,431.2,km2,https://www.google.com/search?q=Jundiai+surface+area
827,Gulbarga,192,km2,https://www.google.com/search?q=Gulbarga+surface+area
828,Huambo,,,https://www.google.com/search?q=Huambo+surface+area
829,Padova,92.85,km2,https://www.google.com/search?q=Padova+surface+area
830,Durgapur,154,km2,https://www.google.com/search?q=Durgapur+surface+area
831,Kurnool,69.51,km2,https://www.google.com/search?q=Kurnool+surface+area
832,El Paso,671.5,km2,https://www.google.com/search?q=El+Paso+surface+area
833,Nantes,65.19,km2,https://www.google.com/search?q=Nantes+surface+area
834,Buraydah,,,https://www.google.com/search?q=Buraydah+surface+area
835,Zagreb,641,km2,https://www.google.com/search?q=Zagreb+surface+area
836,Zhangjiagang,,,https://www.google.com/search?q=Zhangjiagang+surface+area
837,Pontianak,,,https://www.google.com/search?q=Pontianak+surface+area
838,Amara,,,https://www.google.com/search?q=Amara+surface+area
839,Liege,,,https://www.google.com/search?q=Liege+surface+area
840,Taicang,,,https://www.google.com/search?q=Taicang+surface+area
841,Nashville,1.362,km2,https://www.google.com/search?q=Nashville+surface+area
842,Genoa,243,km2,https://www.google.com/search?q=Genoa+surface+area
843,Ezhou,1.594,km2,https://www.google.com/search?q=Ezhou+surface+area
844,Santiago,641,km2,https://www.google.com/search?q=Santiago+surface+area
845,Mar Del Plata,79.48,km2,https://www.google.com/search?q=Mar+Del+Plata+surface+area
846,Tamale,,,https://www.google.com/search?q=Tamale+surface+area
847,Zhoukou,,,https://www.google.com/search?q=Zhoukou+surface+area
848,Lodz,293.2,km2,https://www.google.com/search?q=Lodz+surface+area
849,Goma,,,https://www.google.com/search?q=Goma+surface+area
850,Oklahoma City,1.608,km2,https://www.google.com/search?q=Oklahoma+City+surface+area
851,Lattakia,,,https://www.google.com/search?q=Lattakia+surface+area
852,Las Vegas,352,km2,https://www.google.com/search?q=Las+Vegas+surface+area
853,Tabuk,Area,,https://www.google.com/search?q=Tabuk+surface+area
854,Ankang,,,https://www.google.com/search?q=Ankang+surface+area
855,General Santos City,492.9,km2,https://www.google.com/search?q=General+Santos+City+surface+area
856,Renqiu,,,https://www.google.com/search?q=Renqiu+surface+area
857,Detroit,370.1,km2,https://www.google.com/search?q=Detroit+surface+area
858,Manama,30,km2,https://www.google.com/search?q=Manama+surface+area
859,Loudi,,,https://www.google.com/search?q=Loudi+surface+area
860,Jeonju,,,https://www.google.com/search?q=Jeonju+surface+area
861,Bijie,,,https://www.google.com/search?q=Bijie+surface+area
862,Portland,375.5,km2,https://www.google.com/search?q=Portland+surface+area
863,Sokoto,25.973,km2,https://www.google.com/search?q=Sokoto+surface+area
864,Qinzhou,,,https://www.google.com/search?q=Qinzhou+surface+area
865,Macao,115.3,km2,https://www.google.com/search?q=Macao+surface+area
866,Samsun,,,https://www.google.com/search?q=Samsun+surface+area
867,Denizli,Area,,https://www.google.com/search?q=Denizli+surface+area
868,Zhoushan,1.378,km2,https://www.google.com/search?q=Zhoushan+surface+area
869,Busto Arsizio,,,https://www.google.com/search?q=Busto+Arsizio+surface+area
870,Tongxiang,,,https://www.google.com/search?q=Tongxiang+surface+area
871,Longhai,,,https://www.google.com/search?q=Longhai+surface+area
872,Puyang,,,https://www.google.com/search?q=Puyang+surface+area
873,Hezhou,,,https://www.google.com/search?q=Hezhou+surface+area
874,Jhansi,160,km2,https://www.google.com/search?q=Jhansi+surface+area
875,Neijiang,,,https://www.google.com/search?q=Neijiang+surface+area
876,Izhevsk,,,https://www.google.com/search?q=Izhevsk+surface+area
877,Memphis,789,km2,https://www.google.com/search?q=Memphis+surface+area
878,Jamnagar,,,https://www.google.com/search?q=Jamnagar+surface+area
879,As-Suways,250.4,km2,https://www.google.com/search?q=As-Suways+surface+area
880,Erode,,,https://www.google.com/search?q=Erode+surface+area
881,Doha,132,km2,https://www.google.com/search?q=Doha+surface+area
882,Pachuca de Soto,,,https://www.google.com/search?q=Pachuca+de+Soto+surface+area
883,Haimen,,,https://www.google.com/search?q=Haimen+surface+area
884,Chongjin,,,https://www.google.com/search?q=Chongjin+surface+area
885,Chiclayo,174.5,km2,https://www.google.com/search?q=Chiclayo+surface+area
886,Wuhai,1.754,km2,https://www.google.com/search?q=Wuhai+surface+area
887,Hegang,,,https://www.google.com/search?q=Hegang+surface+area
888,Sanya,,,https://www.google.com/search?q=Sanya+surface+area
889,Be'er Sheva,117.5,km2,https://www.google.com/search?q=Be'er+Sheva+surface+area
890,Durango,10.041,km2,https://www.google.com/search?q=Durango+surface+area
891,Bokaro Steel City,183,km2,https://www.google.com/search?q=Bokaro+Steel+City+surface+area
892,Wroclaw,292.8,km2,https://www.google.com/search?q=Wroclaw+surface+area
893,Irkutsk,280,km2,https://www.google.com/search?q=Irkutsk+surface+area
894,Barnaul,321,km2,https://www.google.com/search?q=Barnaul+surface+area
895,Nay Pyi Taw,7.054,km2,https://www.google.com/search?q=Nay+Pyi+Taw+surface+area
896,Bulawayo,1.707,km2,https://www.google.com/search?q=Bulawayo+surface+area
897,Miluo,,,https://www.google.com/search?q=Miluo+surface+area
898,Venezia,414.6,km2,https://www.google.com/search?q=Venezia+surface+area
899,Jambi,205.4,km2,https://www.google.com/search?q=Jambi+surface+area
900,Safaqis,Country:,,https://www.google.com/search?q=Safaqis+surface+area
901,Khabarovsk,383,km2,https://www.google.com/search?q=Khabarovsk+surface+area
902,Herat,,,https://www.google.com/search?q=Herat+surface+area
903,Duesseldorf,217.4,km2,https://www.google.com/search?q=Duesseldorf+surface+area
904,Belfast,115,km2,https://www.google.com/search?q=Belfast+surface+area
905,Nasiriyah,,,https://www.google.com/search?q=Nasiriyah+surface+area
906,Stuttgart,207.4,km2,https://www.google.com/search?q=Stuttgart+surface+area
907,Verona,,,https://www.google.com/search?q=Verona+surface+area
908,Raurkela,,,https://www.google.com/search?q=Raurkela+surface+area
909,Jubayl,,,https://www.google.com/search?q=Jubayl+surface+area
910,Riga,304,km2,https://www.google.com/search?q=Riga+surface+area
911,Bandar Abbas,27.316,km2,https://www.google.com/search?q=Bandar+Abbas+surface+area
912,Kolhapur,66.82,km2,https://www.google.com/search?q=Kolhapur+surface+area
913,Bacolod,161.4,km2,https://www.google.com/search?q=Bacolod+surface+area
914,Seregno,,,https://www.google.com/search?q=Seregno+surface+area
915,Ulyanovsk,622.5,km2,https://www.google.com/search?q=Ulyanovsk+surface+area
916,Uvira,,,https://www.google.com/search?q=Uvira+surface+area
917,Al-Ain,15.100,km2,https://www.google.com/search?q=Al-Ain+surface+area
918,Bari,117,km2,https://www.google.com/search?q=Bari+surface+area
919,Yulin Guangxi,12.828,km2,https://www.google.com/search?q=Yulin+Guangxi+surface+area
920,Ajmer,8.481,km2,https://www.google.com/search?q=Ajmer+surface+area
921,Kuching,450,km2,https://www.google.com/search?q=Kuching+surface+area
922,Bissau,77,km2,https://www.google.com/search?q=Bissau+surface+area
923,Bauchi,,,https://www.google.com/search?q=Bauchi+surface+area
924,Geneva,15.93,km2,https://www.google.com/search?q=Geneva+surface+area
925,Enshi,,,https://www.google.com/search?q=Enshi+surface+area
926,Anshun,9.269,km2,https://www.google.com/search?q=Anshun+surface+area
927,Colombo,37.31,km2,https://www.google.com/search?q=Colombo+surface+area
928,Sihui,,,https://www.google.com/search?q=Sihui+surface+area
929,Hanzhong,,,https://www.google.com/search?q=Hanzhong+surface+area
930,Ujjain,151.8,km2,https://www.google.com/search?q=Ujjain+surface+area
931,Gothenburg,447.8,km2,https://www.google.com/search?q=Gothenburg+surface+area
932,Jinzhong,,,https://www.google.com/search?q=Jinzhong+surface+area
933,Patiala,155.4,km2,https://www.google.com/search?q=Patiala+surface+area
934,Zahedan,55.7,km2,https://www.google.com/search?q=Zahedan+surface+area
935,Bilaspur,205,km2,https://www.google.com/search?q=Bilaspur+surface+area
936,Louisville,1.030,km2,https://www.google.com/search?q=Louisville+surface+area
937,San Jose del Monte,165.1,km2,https://www.google.com/search?q=San+Jose+del+Monte+surface+area
938,Hillah,,,https://www.google.com/search?q=Hillah+surface+area
939,Kryvyi Rih,,,https://www.google.com/search?q=Kryvyi+Rih+surface+area
940,Yaroslavl,205,km2,https://www.google.com/search?q=Yaroslavl+surface+area
941,Brighton,82.79,km2,https://www.google.com/search?q=Brighton+surface+area
942,Feira De Santana,1.304,km2,https://www.google.com/search?q=Feira+De+Santana+surface+area
943,Vladivostok,331.2,km2,https://www.google.com/search?q=Vladivostok+surface+area
944,Comilla,3.087,km2,https://www.google.com/search?q=Comilla+surface+area
945,Tlaxcala,Area,,https://www.google.com/search?q=Tlaxcala+surface+area
946,Siping,,,https://www.google.com/search?q=Siping+surface+area
947,Sanhe,,,https://www.google.com/search?q=Sanhe+surface+area
948,Calabar,406,km2,https://www.google.com/search?q=Calabar+surface+area
949,Mathura,39,km2,https://www.google.com/search?q=Mathura+surface+area
950,Abakaliki,,,https://www.google.com/search?q=Abakaliki+surface+area
951,Xinmi,,,https://www.google.com/search?q=Xinmi+surface+area
952,Skopje,571.5,km2,https://www.google.com/search?q=Skopje+surface+area
953,Makhachkala,,,https://www.google.com/search?q=Makhachkala+surface+area
954,Tomsk,297.2,km2,https://www.google.com/search?q=Tomsk+surface+area
955,Jingjiang,,,https://www.google.com/search?q=Jingjiang+surface+area
956,Shishi,,,https://www.google.com/search?q=Shishi+surface+area
957,Fuqing,,,https://www.google.com/search?q=Fuqing+surface+area
958,Sanliurfa,,,https://www.google.com/search?q=Sanliurfa+surface+area
959,Leipzig,297.6,km2,https://www.google.com/search?q=Leipzig+surface+area
960,Agartala,76.51,km2,https://www.google.com/search?q=Agartala+surface+area
961,Xiantao,,,https://www.google.com/search?q=Xiantao+surface+area
962,Yichun Heilongjiang,,,https://www.google.com/search?q=Yichun+Heilongjiang+surface+area
963,Imphal,The,,https://www.google.com/search?q=Imphal+surface+area
964,Daye,,,https://www.google.com/search?q=Daye+surface+area
965,Mbeya,35.954,km2,https://www.google.com/search?q=Mbeya+surface+area
966,Cenxi,,,https://www.google.com/search?q=Cenxi+surface+area
967,Kingston,450.4,km2,https://www.google.com/search?q=Kingston+surface+area
968,Sangli,118.2,km2,https://www.google.com/search?q=Sangli+surface+area
969,Cuiaba,,,https://www.google.com/search?q=Cuiaba+surface+area
970,Samarkand,120,km2,https://www.google.com/search?q=Samarkand+surface+area
971,Malaga,398,km2,https://www.google.com/search?q=Malaga+surface+area
972,Ibague,1.439,km2,https://www.google.com/search?q=Ibague+surface+area
973,Dortmund,280.7,km2,https://www.google.com/search?q=Dortmund+surface+area
974,Kagoshima,547.6,km2,https://www.google.com/search?q=Kagoshima+surface+area
975,Cabimas,157,km2,https://www.google.com/search?q=Cabimas+surface+area
976,Qitaihe,,,https://www.google.com/search?q=Qitaihe+surface+area
977,Milwaukee,250.7,km2,https://www.google.com/search?q=Milwaukee+surface+area
978,Catania,,,https://www.google.com/search?q=Catania+surface+area
979,Samut Sakhon,10.33,km2,https://www.google.com/search?q=Samut+Sakhon+surface+area
980,Likasi,,,https://www.google.com/search?q=Likasi+surface+area
981,Beira,633,km2,https://www.google.com/search?q=Beira+surface+area
982,Hamadan,,,https://www.google.com/search?q=Hamadan+surface+area
983,Shuozhou,,,https://www.google.com/search?q=Shuozhou+surface+area
984,Tonghua,,,https://www.google.com/search?q=Tonghua+surface+area
985,Djibouti,23.200,km2,https://www.google.com/search?q=Djibouti+surface+area
986,Essen,210.3,km2,https://www.google.com/search?q=Essen+surface+area
987,Toulon,,,https://www.google.com/search?q=Toulon+surface+area
988,Dresden,328.8,km2,https://www.google.com/search?q=Dresden+surface+area
989,Juiz De Fora,,,https://www.google.com/search?q=Juiz+De+Fora+surface+area
990,Bouake,71.79,km2,https://www.google.com/search?q=Bouake+surface+area
991,Pereira,,,https://www.google.com/search?q=Pereira+surface+area
992,Udaipur,37,km2,https://www.google.com/search?q=Udaipur+surface+area
993,Sanmenxia,,,https://www.google.com/search?q=Sanmenxia+surface+area
994,Vellore,87.92,km2,https://www.google.com/search?q=Vellore+surface+area
995,Dongyang,,,https://www.google.com/search?q=Dongyang+surface+area
996,Ardabil,Area,,https://www.google.com/search?q=Ardabil+surface+area
997,Thoothukkudi,353,km2,https://www.google.com/search?q=Thoothukkudi+surface+area
998,Bloemfontein,236.2,km2,https://www.google.com/search?q=Bloemfontein+surface+area
999,Xinyi,,,https://www.google.com/search?q=Xinyi+surface+area
1000,Udon Thani,47.7,km2,https://www.google.com/search?q=Udon+Thani+surface+area
1001,Ogbomosho,,,https://www.google.com/search?q=Ogbomosho+surface+area
1002,Jalgaon,68.24,km2,https://www.google.com/search?q=Jalgaon+surface+area
1003,Hebi,,,https://www.google.com/search?q=Hebi+surface+area
1004,Zaoyang,3.277,km2,https://www.google.com/search?q=Zaoyang+surface+area
1005,Yiyang Hunan,12.144,km2,https://www.google.com/search?q=Yiyang+Hunan+surface+area
1006,Gaya,Area,,https://www.google.com/search?q=Gaya+surface+area
1007,Baltimore,239,km2,https://www.google.com/search?q=Baltimore+surface+area
1008,Yazd,Area,,https://www.google.com/search?q=Yazd+surface+area
1009,Tirunelveli,Area,,https://www.google.com/search?q=Tirunelveli+surface+area
1010,Zhaodong,,,https://www.google.com/search?q=Zhaodong+surface+area
1011,Dengfeng,,,https://www.google.com/search?q=Dengfeng+surface+area
1012,Matamoros,,,https://www.google.com/search?q=Matamoros+surface+area
1013,Kitchener,136.9,km2,https://www.google.com/search?q=Kitchener+surface+area
1014,Poza Rica de Hidalgo,64,km2,https://www.google.com/search?q=Poza+Rica+de+Hidalgo+surface+area
1015,Oujda,96.4,km2,https://www.google.com/search?q=Oujda+surface+area
1016,Santa Fe,,,https://www.google.com/search?q=Santa+Fe+surface+area
1017,Cuito,,,https://www.google.com/search?q=Cuito+surface+area
1018,Orenburg,259,km2,https://www.google.com/search?q=Orenburg+surface+area
1019,Cangzhou,,,https://www.google.com/search?q=Cangzhou+surface+area
1020,Jiaozhou,,,https://www.google.com/search?q=Jiaozhou+surface+area
1021,Kemerovo,294.8,km2,https://www.google.com/search?q=Kemerovo+surface+area
1022,Bremen,326.7,km2,https://www.google.com/search?q=Bremen+surface+area
1023,Karbala,43.7,km2,https://www.google.com/search?q=Karbala+surface+area
1024,Al-Mansurah,Cause(s),,https://www.google.com/search?q=Al-Mansurah+surface+area
1025,Weinan,,,https://www.google.com/search?q=Weinan+surface+area
1026,Anyang,,,https://www.google.com/search?q=Anyang+surface+area
1027,Mazar-e Sharif,,,https://www.google.com/search?q=Mazar-e+Sharif+surface+area
1028,Kota Kinabalu,352.2,km2,https://www.google.com/search?q=Kota+Kinabalu+surface+area
1029,Basel,23.91,km2,https://www.google.com/search?q=Basel+surface+area
1030,Gomel,139.8,km2,https://www.google.com/search?q=Gomel+surface+area
1031,Albuquerque,489.2,km2,https://www.google.com/search?q=Albuquerque+surface+area
1032,Gaozhou,,,https://www.google.com/search?q=Gaozhou+surface+area
1033,Feicheng,,,https://www.google.com/search?q=Feicheng+surface+area
1034,Meknes,370,km2,https://www.google.com/search?q=Meknes+surface+area
1035,Panipat,1.268,km2,https://www.google.com/search?q=Panipat+surface+area
1036,Kahramanmaras,,,https://www.google.com/search?q=Kahramanmaras+surface+area
1037,Irbid,410,km2,https://www.google.com/search?q=Irbid+surface+area
1038,Arak,,,https://www.google.com/search?q=Arak+surface+area
1039,Tepic,,,https://www.google.com/search?q=Tepic+surface+area
1040,Chiang Rai,60.85,km2,https://www.google.com/search?q=Chiang+Rai+surface+area
1041,Guangyuan,,,https://www.google.com/search?q=Guangyuan+surface+area
1042,Leicester,73.3,km2,https://www.google.com/search?q=Leicester+surface+area
1043,Tongchuan,,,https://www.google.com/search?q=Tongchuan+surface+area
1044,Khamis Mushayt,,,https://www.google.com/search?q=Khamis+Mushayt+surface+area
1045,Ndola,,,https://www.google.com/search?q=Ndola+surface+area
1046,Tucson,587.2,km2,https://www.google.com/search?q=Tucson+surface+area
1047,Imus,171.7,km2,https://www.google.com/search?q=Imus+surface+area
1048,Villavicencio,1.338,km2,https://www.google.com/search?q=Villavicencio+surface+area
1049,Sakarya,650,km2,https://www.google.com/search?q=Sakarya+surface+area
1050,Bamenda,,,https://www.google.com/search?q=Bamenda+surface+area
1051,Shouguang,,,https://www.google.com/search?q=Shouguang+surface+area
1052,Utrecht,99.21,km2,https://www.google.com/search?q=Utrecht+surface+area
1053,Rajahmundry,Rajahmundry,,https://www.google.com/search?q=Rajahmundry+surface+area
1054,Novokuznetsk,,,https://www.google.com/search?q=Novokuznetsk+surface+area
1055,Larkana,82,km2,https://www.google.com/search?q=Larkana+surface+area
1056,Basilan City,1.234,km2,https://www.google.com/search?q=Basilan+City+surface+area
1057,Valledupar,,,https://www.google.com/search?q=Valledupar+surface+area
1058,Chaoyang,Area,,https://www.google.com/search?q=Chaoyang+surface+area
1059,Uige,,,https://www.google.com/search?q=Uige+surface+area
1060,Hamhung,330,km2,https://www.google.com/search?q=Hamhung+surface+area
1061,Sukkur,,,https://www.google.com/search?q=Sukkur+surface+area
1062,Rayong,,,https://www.google.com/search?q=Rayong+surface+area
1063,Port of Spain,12,km2,https://www.google.com/search?q=Port+of+Spain+surface+area
1064,Kerman,238.8,km2,https://www.google.com/search?q=Kerman+surface+area
1065,Abeokuta,879,km2,https://www.google.com/search?q=Abeokuta+surface+area
1066,Mekele,24.44,km2,https://www.google.com/search?q=Mekele+surface+area
1067,Yongkang,,,https://www.google.com/search?q=Yongkang+surface+area
1068,Edinburgh,264,km2,https://www.google.com/search?q=Edinburgh+surface+area
1069,Haining,,,https://www.google.com/search?q=Haining+surface+area
1070,San Juan,199.4,km2,https://www.google.com/search?q=San+Juan+surface+area
1071,Ryazan,224.2,km2,https://www.google.com/search?q=Ryazan+surface+area
1072,Vilnius,401,km2,https://www.google.com/search?q=Vilnius+surface+area
1073,Taishan,,,https://www.google.com/search?q=Taishan+surface+area
1074,Calamba,144.8,km2,https://www.google.com/search?q=Calamba+surface+area
1075,Mesa,,,https://www.google.com/search?q=Mesa+surface+area
1076,Hannover,204,km2,https://www.google.com/search?q=Hannover+surface+area
1077,Fresno,300.4,km2,https://www.google.com/search?q=Fresno+surface+area
1078,Chuzhou,,,https://www.google.com/search?q=Chuzhou+surface+area
1079,Namangan,,,https://www.google.com/search?q=Namangan+surface+area
1080,Pingdu,Prefecture-level,,https://www.google.com/search?q=Pingdu+surface+area
1081,Al-Mukalla,,,https://www.google.com/search?q=Al-Mukalla+surface+area
1082,Qingzhou,,,https://www.google.com/search?q=Qingzhou+surface+area
1083,Longkou,,,https://www.google.com/search?q=Longkou+surface+area
1084,Naberezhnye Tchelny,,,https://www.google.com/search?q=Naberezhnye+Tchelny+surface+area
1085,Astrakhan,208.7,km2,https://www.google.com/search?q=Astrakhan+surface+area
1086,Santa Marta,,,https://www.google.com/search?q=Santa+Marta+surface+area
1087,Ambon,Area,,https://www.google.com/search?q=Ambon+surface+area
1088,Bellary,89.95,km2,https://www.google.com/search?q=Bellary+surface+area
1089,Diwaniyah,,,https://www.google.com/search?q=Diwaniyah+surface+area
1090,Pietermaritzburg,126.2,km2,https://www.google.com/search?q=Pietermaritzburg+surface+area
1091,Rustenburg,3.423,km2,https://www.google.com/search?q=Rustenburg+surface+area
1092,Heyuan,Surface,,https://www.google.com/search?q=Heyuan+surface+area
1093,Yanshi,,,https://www.google.com/search?q=Yanshi+surface+area
1094,Al-Raqqa,,,https://www.google.com/search?q=Al-Raqqa+surface+area
1095,Surakarta,,,https://www.google.com/search?q=Surakarta+surface+area
1096,Dali,,,https://www.google.com/search?q=Dali+surface+area
1097,Sheikhupura,75,km2,https://www.google.com/search?q=Sheikhupura+surface+area
1098,Changning,,,https://www.google.com/search?q=Changning+surface+area
1099,Grenoble,18.13,km2,https://www.google.com/search?q=Grenoble+surface+area
1100,Puerto Vallarta,,,https://www.google.com/search?q=Puerto+Vallarta+surface+area
1101,Balashikha,,,https://www.google.com/search?q=Balashikha+surface+area
1102,Angeles City,60.27,km2,https://www.google.com/search?q=Angeles+City+surface+area
1103,Gombe,35,km2,https://www.google.com/search?q=Gombe+surface+area
1104,Hosur,,,https://www.google.com/search?q=Hosur+surface+area
1105,Poznan,261.8,km2,https://www.google.com/search?q=Poznan+surface+area
1106,Gongyi,,,https://www.google.com/search?q=Gongyi+surface+area
1107,Van,,,https://www.google.com/search?q=Van+surface+area
1108,Gaoyou,Area,,https://www.google.com/search?q=Gaoyou+surface+area
1109,Shizuishan,,,https://www.google.com/search?q=Shizuishan+surface+area
1110,El Djelfa,,,https://www.google.com/search?q=El+Djelfa+surface+area
1111,Kikwit,92,km2,https://www.google.com/search?q=Kikwit+surface+area
1112,Ar-Rusayfah,,,https://www.google.com/search?q=Ar-Rusayfah+surface+area
1113,Vale do Aco,Area,,https://www.google.com/search?q=Vale+do+Aco+surface+area
1114,Cuautla Morelos,153.7,km2,https://www.google.com/search?q=Cuautla+Morelos+surface+area
1115,Sacramento,,,https://www.google.com/search?q=Sacramento+surface+area
1116,Kalasin,16.96,km2,https://www.google.com/search?q=Kalasin+surface+area
1117,Shangyu,,,https://www.google.com/search?q=Shangyu+surface+area
1118,Atlanta,353,km2,https://www.google.com/search?q=Atlanta+surface+area
1119,Al-Mahallah al-Kubra,,,https://www.google.com/search?q=Al-Mahallah+al-Kubra+surface+area
1120,Loum,,,https://www.google.com/search?q=Loum+surface+area
1121,Laixi,,,https://www.google.com/search?q=Laixi+surface+area
1122,Kakinada,,,https://www.google.com/search?q=Kakinada+surface+area
1123,Rupganj,248,km2,https://www.google.com/search?q=Rupganj+surface+area
1124,Penza,304.6,km2,https://www.google.com/search?q=Penza+surface+area
1125,Berbera,,,https://www.google.com/search?q=Berbera+surface+area
1126,Utsunomiya,,,https://www.google.com/search?q=Utsunomiya+surface+area
1127,Porto Velho,34.091,km2,https://www.google.com/search?q=Porto+Velho+surface+area
1128,Davanagere,,,https://www.google.com/search?q=Davanagere+surface+area
1129,Qianjiang,,,https://www.google.com/search?q=Qianjiang+surface+area
1130,Chuxiong,4.482,km2,https://www.google.com/search?q=Chuxiong+surface+area
1131,Songyuan,,,https://www.google.com/search?q=Songyuan+surface+area
1132,Duisburg,232.8,km2,https://www.google.com/search?q=Duisburg+surface+area
1133,Nakhon Pathom,,,https://www.google.com/search?q=Nakhon+Pathom+surface+area
1134,Muzaffarpur,28.68,km2,https://www.google.com/search?q=Muzaffarpur+surface+area
1135,Mataram,,,https://www.google.com/search?q=Mataram+surface+area
1136,Mbouda,,,https://www.google.com/search?q=Mbouda+surface+area
1137,Zinder,,,https://www.google.com/search?q=Zinder+surface+area
1138,Changge,650,km2,https://www.google.com/search?q=Changge+surface+area
1139,Kirov,City,,https://www.google.com/search?q=Kirov+surface+area
1140,Kuantan,324,km2,https://www.google.com/search?q=Kuantan+surface+area
